open,high,low,close,volume,datetime
141.68,141.755,141.08,141.26,49312,1666281600000
141.19,141.2471,140.66,140.7502,35829,1666281900000
140.74,140.84,140.57,140.752,26167,1666282200000
140.72,141.2,140.7,141.145,21004,1666282500000
141.11,141.11,140.42,140.5,36974,1666282800000
140.48,140.5771,140.22,140.345,32230,1666283100000
140.31,140.46,140.11,140.1899,53222,1666283400000
140.19,140.32,139.97,139.989,28494,1666283700000
140.0168,140.2511,139.995,140.12,29579,1666284000000
140.165,140.165,139.72,139.91,38699,1666284300000
139.8001,139.98,139.54,139.64,34899,1666284600000
139.64,139.7,139.36,139.49,63436,1666284900000
139.52,139.66,139.22,139.49,65998,1666285200000
139.5391,139.55,138.6222,138.93,73457,1666285500000
138.87,139.2865,138.79,139.13,17415,1666285800000
139.105,139.1299,138.9,139.0397,17338,1666286100000
138.99,139.4496,138.9,139.04,48930,1666286400000
139.07,139.17,138.98,139.1,21573,1666286700000
139.11,139.4,138.94,139.4,25611,1666287000000
139.34,139.66,139.34,139.473,21432,1666287300000
139.5557,139.6199,139.33,139.4,18275,1666287600000
139.41,139.43,139.04,139.085,22790,1666287900000
139.09,139.152,138.93,139.0,14239,1666288200000
139.03,139.2,138.96,139.2,21805,1666288500000
139.17,139.2,139.0,139.03,28407,1666288800000
139.0691,139.08,138.6601,138.76,21173,1666289100000
138.76,138.84,138.6,138.71,14959,1666289400000
138.71,138.98,138.65,138.9072,23816,1666289700000
138.9004,139.0,138.7,138.7277,38652,1666290000000
138.8,138.8,138.5,138.65,23576,1666290300000
138.61,139.1632,138.57,139.11,29186,1666290600000
139.06,139.22,138.96,139.09,19370,1666290900000
139.1262,139.1499,138.73,138.73,16009,1666291200000
138.76,139.0399,138.74,138.87,16563,1666291500000
138.91,139.19,138.7648,139.0701,13802,1666291800000
139.06,139.4,139.06,139.21,20049,1666292100000
139.1547,139.38,139.1547,139.17,19784,1666292400000
139.17,139.66,139.17,139.4514,20372,1666292700000
139.51,139.55,139.13,139.235,30441,1666293000000
139.22,139.2599,138.94,138.97,23146,1666293300000
138.94,139.005,138.78,138.94,22362,1666293600000
139.0,139.125,138.855,139.09,14928,1666293900000
139.1199,139.1699,138.83,138.86,24050,1666294200000
138.86,139.11,138.79,138.9,36132,1666294500000
138.895,139.17,138.8,139.17,27684,1666294800000
139.16,139.38,139.06,139.3,53999,1666295100000
139.31,139.51,139.22,139.4,89524,1666295400000
139.39,139.49,138.96,139.07,116781,1666295700000
139.13,139.13,139.01,139.01,288849,1666296000000
139.13,139.13,139.13,139.13,129,1666296300000
139.0,139.0,139.0,139.0,100,1666296900000
139.13,139.13,139.13,139.13,3237,1666297500000
139.1615,139.1615,139.1615,139.1615,105,1666297800000
138.82,139.0,138.82,139.0,289,1666298100000
139.0,139.0,139.0,139.0,1011,1666298400000
139.0,139.0,139.0,139.0,120,1666298700000
139.25,139.25,139.25,139.25,100,1666299000000
139.26,139.26,139.25,139.25,289,1666299300000
139.13,139.13,139.13,139.13,200,1666300200000
139.2,139.2,139.2,139.2,200,1666302000000
139.38,139.45,139.38,139.45,1300,1666302300000
139.35,139.35,139.35,139.35,250,1666302600000
139.0001,139.49,139.0001,139.49,400,1666303200000
138.81,138.81,138.8,138.8,398,1666303800000
138.82,138.82,138.82,138.82,359,1666305000000
138.77,138.77,138.77,138.77,468,1666305300000
138.14,138.15,138.14,138.15,284,1666306500000
138.42,138.42,138.42,138.42,100,1666307400000
138.0501,138.0501,138.0501,138.0501,200,1666308000000
138.75,138.75,138.35,138.35,1200,1666310100000
138.0,138.0,138.0,138.0,202,1666339500000
138.1,138.1,137.93,137.93,400,1666341600000
138.0,138.0,138.0,138.0,245,1666344000000
138.86,138.98,138.86,138.98,200,1666351500000
138.5,138.5,138.5,138.5,100,1666351800000
138.5,138.5,138.5,138.5,180,1666352100000
138.65,138.65,138.5,138.5,617,1666352400000
138.58,138.58,138.5,138.5,2523,1666353000000
139.477,139.477,139.477,139.477,200,1666353600000
138.68,138.68,138.0,138.0,705,1666354200000
138.0,138.0,138.0,138.0,389,1666354500000
138.0,138.0,137.99,137.99,700,1666354800000
137.72,137.72,137.5,137.5,2900,1666355400000
137.5,137.5,137.29,137.5,2085,1666355700000
